[2020-11-11 22:09:27,929] INFO [job.views.get_queryset_from_cache:70 views] set view cache.key:index_1
[2020-11-11 22:09:31,745] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 22:09:31,800] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 22:09:54,096] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 22:09:54,153] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 22:09:56,419] INFO [yihang_website.utils.news:34 utils] cache_decorator set cache:get_current_site key:8f4401e8f37727e62d88e7650760a436
[2020-11-11 22:10:05,803] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 22:10:05,824] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 22:10:18,388] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 22:10:18,411] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 22:10:21,142] INFO [yihang_website.utils.news:34 utils] cache_decorator set cache:get_current_site key:8f4401e8f37727e62d88e7650760a436
[2020-11-11 22:10:21,187] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 22:10:21,208] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 22:10:31,571] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 22:10:31,700] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 22:10:35,280] INFO [yihang_website.utils.news:34 utils] cache_decorator set cache:get_current_site key:8f4401e8f37727e62d88e7650760a436
[2020-11-11 22:10:35,314] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 22:10:35,331] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 22:10:41,791] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 22:10:41,806] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 22:10:44,023] INFO [job.views.get_queryset_from_cache:70 views] set view cache.key:index_1
[2020-11-11 22:10:44,059] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 22:10:44,078] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 22:13:06,093] INFO [job.views.get_queryset_from_cache:70 views] set view cache.key:index_1
[2020-11-11 22:13:06,152] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 22:13:06,179] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 22:14:16,993] INFO [job.views.get_queryset_from_cache:70 views] set view cache.key:index_1
[2020-11-11 22:14:17,148] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 22:14:17,191] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 22:29:46,942] INFO [job.views.get_queryset_from_cache:70 views] set view cache.key:index_1
[2020-11-11 22:29:47,015] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 22:29:47,044] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 22:30:12,364] INFO [job.views.get_queryset_from_cache:70 views] set view cache.key:index_1
[2020-11-11 22:30:12,422] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 22:30:12,449] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 22:34:41,573] INFO [job.views.get_queryset_from_cache:70 views] set view cache.key:index_1
[2020-11-11 22:34:41,654] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 22:34:41,694] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 23:10:28,491] INFO [job.views.get_queryset_from_cache:70 views] set view cache.key:index_1
[2020-11-11 23:10:28,644] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 23:10:28,665] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 23:12:40,426] INFO [job.views.get_queryset_from_cache:70 views] set view cache.key:index_1
[2020-11-11 23:12:40,507] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 23:12:40,527] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
